-2.4	139	-4	  4.8204
-2.4	139	-4	  4.8254
-2.4	139	-4	  4.8313
-2.4	139	-4	  4.837
-2.4	139	-4	  4.8429
-2.4	139	-4	  4.8479
-2.4	139	-4	  4.8533
-2.4	139	-4	  4.8583
-2.4	139	-4	  4.864
-2.4	139	-4	  4.8705
-2.4	139	-4	  4.8756
-2.4	139	-4	  4.8813
-2.4	139	-4	  4.8862
-2.4	139	-4	  4.892
-2.4	139	-4	  4.8967
-2.4	139	-4	  4.9027
-2.4	139	-4	  4.9077
-2.4	139	-4	  4.9132
-2.4	139	-4	  4.9244
-2.4	139	-4	  4.9318
-2.4	139	-4	  4.9365
-2.4	139	-4	  4.9424
-2.4	139	-4	  4.9472
-2.4	139	-4	  4.953
-2.4	139	-4	  4.9581
-2.4	139	-4	  4.9639
-2.4	139	-4	  4.9704
-2.4	139	-4	  4.9753
-2.4	139	-4	  4.9812
-2.4	139	-4	  4.9862
-2.4	139	-4	  4.9921
-2.4	139	-4	  4.9967
